Program,Size,parseTime,extractTime,nonNegTransTime,probTransTime,wpTransTime,z3res,z3runTimeNonNeg,z3runTimeProb,z3invariantTotalTime,z3invariantSolverTime,z3constraintSolverTime,z3multiplyGuardsTime,z3checkSatTotalTime,toolTimeZ3,cvc5res,cvc5runTimeNonNeg,cvc5runTimeProb,cvc5invariantTotalTime,cvc5invariantSolverTime,cvc5constraintSolverTime,cvc5multiplyGuardsTime,cvc5checkSatTotalTime,toolTimecvc5,runNonNegCheckNTimes,runProbCheckNTimes,doNonNeg,doProbCheck
assignments_1.pgcl,1,0.025635242462158203,3.1948089599609375e-05,0.0,0.0,3.981590270996094e-05,Unsat,0.0,0.0,9.5367431640625e-07,0.0,0.020557880401611328,2.1457672119140625e-06,0.020709991455078125,0.04642009735107422,Unsat,0.0,0.0,3.0994415283203125e-06,0.0,0.015908241271972656,9.5367431640625e-07,0.015938997268676758,0.04164910316467285,False,False,False,False
assignments_2.pgcl,2,0.004709005355834961,4.1961669921875e-05,0.0,0.0,5.7220458984375e-05,Unsat,0.0,0.0,1.1920928955078125e-06,0.0,0.013499021530151367,9.5367431640625e-07,0.013540029525756836,0.01835012435913086,Unsat,0.0,0.0,3.0994415283203125e-06,0.0,0.0032629966735839844,1.6689300537109375e-06,0.0032987594604492188,0.008108854293823242,False,False,False,False
assignments_3.pgcl,3,0.006922006607055664,5.316734313964844e-05,0.0,0.0,7.915496826171875e-05,Unsat,0.0,0.0,2.1457672119140625e-06,0.0,0.014225959777832031,9.5367431640625e-07,0.014264106750488281,0.021320343017578125,Unsat,0.0,0.0,2.86102294921875e-06,0.0,0.0030450820922851562,9.5367431640625e-07,0.0030798912048339844,0.010136127471923828,False,False,False,False
assignments_4.pgcl,4,0.005277872085571289,8.296966552734375e-05,0.0,0.0,0.00011396408081054688,Sat,0.0,0.0,9.5367431640625e-07,0.0,0.012034177780151367,9.5367431640625e-07,0.01207280158996582,0.017551660537719727,Sat,0.0,0.0,1.9073486328125e-06,0.0,0.0030798912048339844,9.5367431640625e-07,0.003114938735961914,0.00859379768371582,False,False,False,False
assignments_5.pgcl,5,0.005284786224365234,7.605552673339844e-05,0.0,0.0,0.0001327991485595703,Sat,0.0,0.0,1.9073486328125e-06,0.0,0.01213693618774414,9.5367431640625e-07,0.012178897857666016,0.017674684524536133,Sat,0.0,0.0,2.1457672119140625e-06,0.0,0.0029850006103515625,1.9073486328125e-06,0.0030181407928466797,0.008513927459716797,False,False,False,False
assignments_6.pgcl,6,0.005953788757324219,8.702278137207031e-05,0.0,0.0,0.00016188621520996094,Unsat,0.0,0.0,1.9073486328125e-06,0.0,0.013393878936767578,1.1920928955078125e-06,0.013436079025268555,0.019639968872070312,Unsat,0.0,0.0,1.9073486328125e-06,0.0,0.0075531005859375,1.9073486328125e-06,0.007628679275512695,0.013832569122314453,False,False,False,False
assignments_7.pgcl,7,0.00681304931640625,0.00010013580322265625,0.0,0.0,0.0002028942108154297,Sat,0.0,0.0,2.1457672119140625e-06,0.0,0.012245893478393555,9.5367431640625e-07,0.012289047241210938,0.019407272338867188,Sat,0.0,0.0,3.0994415283203125e-06,0.0,0.003329038619995117,9.5367431640625e-07,0.0033631324768066406,0.01048135757446289,False,False,False,False
assignments_8.pgcl,8,0.007370948791503906,0.00011301040649414062,0.0,0.0,0.00023984909057617188,Sat,0.0,0.0,2.1457672119140625e-06,0.0,0.01613903045654297,9.5367431640625e-07,0.016805171966552734,0.02452993392944336,Sat,0.0,0.0,3.814697265625e-06,0.0,0.008565902709960938,9.5367431640625e-07,0.00861501693725586,0.016339778900146484,False,False,False,False
assignments_9.pgcl,9,0.01225590705871582,0.00012183189392089844,0.0,0.0,0.0002810955047607422,Sat,0.0,0.0,1.9073486328125e-06,0.0,0.013370990753173828,9.5367431640625e-07,0.013411998748779297,0.026072978973388672,Sat,0.0,0.0,3.0994415283203125e-06,0.0,0.0038352012634277344,7.152557373046875e-07,0.0038709640502929688,0.016531944274902344,False,False,False,False
assignments_10.pgcl,10,0.007067203521728516,0.00013375282287597656,0.0,0.0,0.00032901763916015625,Sat,0.0,0.0,9.5367431640625e-07,0.0,0.013082742691040039,1.1920928955078125e-06,0.013124942779541016,0.020657062530517578,Sat,0.0,0.0,2.1457672119140625e-06,0.0,0.0077860355377197266,7.152557373046875e-07,0.007837057113647461,0.015369176864624023,False,False,False,False
assignments_11.pgcl,11,0.00871419906616211,0.00014328956604003906,0.0,0.0,0.0005729198455810547,Sat,0.0,0.0,2.1457672119140625e-06,0.0,0.012906074523925781,9.5367431640625e-07,0.012945175170898438,0.022378206253051758,Sat,0.0,0.0,9.5367431640625e-07,0.0,0.004760265350341797,7.152557373046875e-07,0.004807949066162109,0.01424098014831543,False,False,False,False
assignments_12.pgcl,12,0.007849931716918945,0.00015616416931152344,0.0,0.0,0.0008602142333984375,Unsat,0.0,0.0,2.1457672119140625e-06,0.0,0.01331782341003418,9.5367431640625e-07,0.013355016708374023,0.022223949432373047,Unsat,0.0,0.0,2.1457672119140625e-06,0.0,0.0042819976806640625,9.5367431640625e-07,0.004313230514526367,0.01318216323852539,False,False,False,False
assignments_13.pgcl,13,0.007761955261230469,0.00016307830810546875,0.0,0.0,0.0005660057067871094,Sat,0.0,0.0,9.5367431640625e-07,0.0,0.011945009231567383,0.0,0.011981010437011719,0.020473003387451172,Sat,0.0,0.0,9.5367431640625e-07,0.0,0.0041561126708984375,9.5367431640625e-07,0.0041849613189697266,0.01267695426940918,False,False,False,False
