Program,Size,parseTime,extractTime,nonNegTransTime,probTransTime,z3res,z3runTimeNonNeg,z3runTimeProb,z3invariantSolverTime,z3constraintSolverTime,z3checkSatTotalTime,toolTimeZ3,cvc5res,cvc5runTimeNonNeg,cvc5runTimeProb,cvc5invariantSolverTime,cvc5constraintSolverTime,cvc5checkSatTotalTime,toolTimecvc5,z3wpTime,cvc5wpTime,runNonNegCheckNTimes,runProbCheckNTimes,doNonNeg,doProbCheck
whileLoops_214.pgcl,214,0.4014890193939209,0.010850667953491211,0.0,0.0,Unsat,0.0,0.0,4.464357137680054,0.0029897689819335938,4.47894287109375,4.891286849975586,Unsat,0.0,0.0,3.83059024810791,0.00310516357421875,3.8427939414978027,4.255137920379639,4.4757750034332275,3.8395168781280518,False,False,False,False
whileLoops_215.pgcl,215,0.5969219207763672,0.007774829864501953,0.0,0.0,Sat,0.0,0.0,4.480990648269653,0.004467010498046875,4.49512505531311,5.099826097488403,Sat,0.0,0.0,4.04868745803833,0.0026998519897460938,4.061208724975586,4.665909767150879,4.4904561042785645,4.058339834213257,False,False,False,False
whileLoops_216.pgcl,216,0.4303128719329834,0.0074007511138916016,0.0,0.0,Unsat,0.0,0.0,4.5516676902771,0.004845857620239258,4.5668370723724365,5.004554033279419,Unsat,0.0,0.0,4.058372735977173,0.00347900390625,4.0716962814331055,4.509413242340088,4.5618531703948975,4.0680530071258545,False,False,False,False
whileLoops_217.pgcl,217,0.42009592056274414,0.008214950561523438,0.0,0.0,Unsat,0.0,0.0,4.59739089012146,0.0032150745391845703,4.610283136367798,5.038596868515015,Unsat,0.0,0.0,4.052582263946533,0.0029761791229248047,4.065140962600708,4.493454694747925,4.60693097114563,4.062042951583862,False,False,False,False
whileLoops_218.pgcl,218,0.5223889350891113,0.007388114929199219,0.0,0.0,Sat,0.0,0.0,4.693860292434692,0.0027761459350585938,4.706763982772827,5.236543893814087,Sat,0.0,0.0,5.059851408004761,0.0041217803955078125,5.07586407661438,5.60564398765564,4.703803062438965,5.071609020233154,False,False,False,False
whileLoops_219.pgcl,219,0.5951120853424072,0.011153936386108398,0.0,0.0,Unsat,0.0,0.0,5.3890063762664795,0.004032611846923828,5.404199838638306,6.0104687213897705,Unsat,0.0,0.0,4.770956993103027,0.0029392242431640625,4.784638166427612,5.390907049179077,5.400046110153198,4.781532049179077,False,False,False,False
whileLoops_220.pgcl,220,0.5939991474151611,0.009785890579223633,0.0,0.0,Sat,0.0,0.0,5.653914928436279,0.0036170482635498047,5.669039011001587,6.2728271484375,Sat,0.0,0.0,5.1567299365997314,0.0031762123107910156,5.171703100204468,5.775491237640381,5.665297746658325,5.168330192565918,False,False,False,False
whileLoops_221.pgcl,221,0.5797700881958008,0.0119171142578125,0.0,0.0,Sat,0.0,0.0,6.155987501144409,0.003849029541015625,6.172404050827026,6.764094114303589,Sat,0.0,0.0,5.205073356628418,0.004572868347167969,5.222493886947632,5.814183950424194,6.168409109115601,5.217782020568848,False,False,False,False
whileLoops_222.pgcl,222,0.5710809230804443,0.010981082916259766,0.0,0.0,Sat,0.0,0.0,6.092394590377808,0.004332065582275391,6.108809947967529,6.690875053405762,Sat,0.0,0.0,6.011281967163086,0.004292964935302734,6.028368711471558,6.61043381690979,6.10427713394165,6.023895025253296,False,False,False,False
whileLoops_223.pgcl,223,0.7803640365600586,0.014212846755981445,0.0,0.0,Sat,0.0,0.0,6.094856262207031,0.0032529830932617188,6.111039161682129,6.905620098114014,Sat,0.0,0.0,5.45748496055603,0.0042612552642822266,5.4741058349609375,6.268686771392822,6.107586145401001,5.469677686691284,False,False,False,False
whileLoops_224.pgcl,224,0.7338080406188965,0.016682863235473633,0.0,0.0,Unsat,0.0,0.0,7.366317272186279,0.006353855133056641,7.400836944580078,8.151330947875977,Unsat,0.0,0.0,4.337702035903931,0.0033440589904785156,4.350880861282349,5.101374864578247,7.394300937652588,4.3474109172821045,False,False,False,False
whileLoops_225.pgcl,225,0.6165187358856201,0.020936965942382812,0.0,0.0,Sat,0.0,0.0,8.136233806610107,0.003508329391479492,8.171859979629517,8.809319734573364,Sat,0.0,0.0,5.29293966293335,0.002786874771118164,5.307396650314331,5.944856405258179,8.167647123336792,5.304431676864624,False,False,False,False
whileLoops_226.pgcl,226,0.5462772846221924,0.010818004608154297,0.0,0.0,Unsat,0.0,0.0,4.75503945350647,0.003407001495361328,4.770063877105713,5.327162027359009,Unsat,0.0,0.0,4.335352420806885,0.003084897994995117,4.34902286529541,4.906121015548706,4.766540050506592,4.345766067504883,False,False,False,False
whileLoops_227.pgcl,227,0.4434812068939209,0.00815582275390625,0.0,0.0,Sat,0.0,0.0,4.9396913051605225,0.003915071487426758,4.954769134521484,5.40640926361084,Sat,0.0,0.0,4.495950698852539,0.0029320716857910156,4.5091400146484375,4.960780143737793,4.9506940841674805,4.5060389041900635,False,False,False,False
whileLoops_228.pgcl,228,0.43297314643859863,0.007302045822143555,0.0,0.0,Unsat,0.0,0.0,4.96989107131958,0.003396749496459961,4.983626842498779,5.423903942108154,Unsat,0.0,0.0,4.4876861572265625,0.003192901611328125,4.501490831375122,4.941767930984497,4.980046987533569,4.498167991638184,False,False,False,False
whileLoops_229.pgcl,229,0.5500578880310059,0.008093833923339844,0.0,0.0,Sat,0.0,0.0,6.1720359325408936,0.004257917404174805,6.187839984893799,6.745995998382568,Sat,0.0,0.0,4.444711208343506,0.0031638145446777344,4.458498239517212,5.0166542530059814,6.183371067047119,4.455115079879761,False,False,False,False
whileLoops_230.pgcl,230,0.4514760971069336,0.008196115493774414,0.0,0.0,Sat,0.0,0.0,5.005867004394531,0.0033338069915771484,5.01992392539978,5.4795989990234375,Sat,0.0,0.0,4.477847099304199,0.0037360191345214844,4.491739749908447,4.9514148235321045,5.016449689865112,4.487871885299683,False,False,False,False
whileLoops_231.pgcl,231,0.5218303203582764,0.007925987243652344,0.0,0.0,Unsat,0.0,0.0,5.145057201385498,0.005613803863525391,5.161657094955444,5.691416263580322,Unsat,0.0,0.0,4.9313318729400635,0.004907131195068359,4.947573900222778,5.477333068847656,5.155884027481079,4.942531108856201,False,False,False,False
whileLoops_232.pgcl,232,0.8128452301025391,0.008318901062011719,0.0,0.0,Unsat,0.0,0.0,6.134464979171753,0.004644155502319336,6.150660037994385,6.971827983856201,Unsat,0.0,0.0,4.722165107727051,0.0033788681030273438,4.736384868621826,5.557552814483643,6.145853042602539,4.732825040817261,False,False,False,False
