Program,Size,parseTime,extractTime,nonNegTransTime,probTransTime,z3res,z3runTimeNonNeg,z3runTimeProb,z3invariantSolverTime,z3constraintSolverTime,z3checkSatTotalTime,toolTimeZ3,cvc5res,cvc5runTimeNonNeg,cvc5runTimeProb,cvc5invariantSolverTime,cvc5constraintSolverTime,cvc5checkSatTotalTime,toolTimecvc5,z3wpTime,cvc5wpTime,runNonNegCheckNTimes,runProbCheckNTimes,doNonNeg,doProbCheck
whileLoops_22.pgcl,22,0.04493999481201172,0.0008180141448974609,0.0,0.0,Sat,0.0,0.0,0.4977877140045166,0.0028791427612304688,0.5017437934875488,0.5475037097930908,Sat,0.0,0.0,0.3548421859741211,0.0038290023803710938,0.3596940040588379,0.4054539203643799,0.49886369705200195,0.3558619022369385,False,False,False,False
whileLoops_23.pgcl,23,0.03992438316345215,0.0007328987121582031,0.0,0.0,Sat,0.0,0.0,0.5454320907592773,0.0033872127532958984,0.5499131679534912,0.5905723571777344,Sat,0.0,0.0,0.45587873458862305,0.0039141178131103516,0.46094393730163574,0.5016031265258789,0.5465240478515625,0.45702695846557617,False,False,False,False
whileLoops_24.pgcl,24,0.06022000312805176,0.001024007797241211,0.0,0.0,Sat,0.0,0.0,0.6289830207824707,0.0035257339477539062,0.6337358951568604,0.6949808597564697,Sat,0.0,0.0,0.4902989864349365,0.0027840137481689453,0.4943270683288574,0.5555720329284668,0.6302070617675781,0.49153995513916016,False,False,False,False
whileLoops_25.pgcl,25,0.049386024475097656,0.0007979869842529297,0.0,0.0,Unsat,0.0,0.0,0.5495359897613525,0.0044460296630859375,0.5550601482391357,0.6052441596984863,Unsat,0.0,0.0,0.4194362163543701,0.0026628971099853516,0.42334890365600586,0.47353291511535645,0.5506110191345215,0.4206840991973877,False,False,False,False
whileLoops_26.pgcl,26,0.1985478401184082,0.0008959770202636719,0.0,0.0,Sat,0.0,0.0,0.555316686630249,0.0031440258026123047,0.5596559047698975,0.7591009140014648,Sat,0.0,0.0,0.47234034538269043,0.0024251937866210938,0.4759979248046875,0.6754429340362549,0.5565109252929688,0.4735701084136963,False,False,False,False
whileLoops_27.pgcl,27,0.04568815231323242,0.0013248920440673828,0.0,0.0,Sat,0.0,0.0,0.5502443313598633,0.0026781558990478516,0.554128885269165,0.6011438369750977,Sat,0.0,0.0,0.4641547203063965,0.0035219192504882812,0.46898889541625977,0.5160038471221924,0.5514488220214844,0.46546411514282227,False,False,False,False
whileLoops_28.pgcl,28,0.05262589454650879,0.001104116439819336,0.0,0.0,Sat,0.0,0.0,0.6035342216491699,0.0025250911712646484,0.6073789596557617,0.6611108779907227,Sat,0.0,0.0,0.518193244934082,0.00337982177734375,0.5229570865631104,0.5766890048980713,0.6048510074615479,0.5195751190185547,False,False,False,False
whileLoops_29.pgcl,29,0.09012889862060547,0.0018169879913330078,0.0,0.0,Unsat,0.0,0.0,0.6577413082122803,0.003907203674316406,0.663294792175293,0.7552447319030762,Unsat,0.0,0.0,0.5610368251800537,0.002608060836791992,0.5651640892028809,0.6571140289306641,0.65938401222229,0.562553882598877,False,False,False,False
whileLoops_30.pgcl,30,0.06723904609680176,0.00167083740234375,0.0,0.0,Sat,0.0,0.0,0.6231105327606201,0.003934144973754883,0.6285409927368164,0.6974539756774902,Sat,0.0,0.0,0.5191810131072998,0.003053903579711914,0.5236971378326416,0.5926101207733154,0.6246049404144287,0.5206398963928223,False,False,False,False
whileLoops_31.pgcl,31,0.06644010543823242,0.0012891292572021484,0.0,0.0,Sat,0.0,0.0,0.687535285949707,0.0027048587799072266,0.6917510032653809,0.7594830989837646,Sat,0.0,0.0,0.5646812915802002,0.0026781558990478516,0.5687808990478516,0.6365129947662354,0.6890430450439453,0.5660998821258545,False,False,False,False
whileLoops_32.pgcl,32,0.06321907043457031,0.0012290477752685547,0.0,0.0,Sat,0.0,0.0,0.6919333934783936,0.0032181739807128906,0.6968898773193359,0.7613410949707031,Sat,0.0,0.0,0.6428241729736328,0.0025839805603027344,0.6470041275024414,0.7114553451538086,0.6936700344085693,0.6444191932678223,False,False,False,False
whileLoops_33.pgcl,33,0.07210922241210938,0.0018050670623779297,0.0,0.0,Sat,0.0,0.0,0.7031369209289551,0.0030517578125,0.7077598571777344,0.7816767692565918,Sat,0.0,0.0,0.5801684856414795,0.0024976730346679688,0.5841391086578369,0.6580560207366943,0.704704999923706,0.581639289855957,False,False,False,False
whileLoops_34.pgcl,34,0.06887316703796387,0.0018930435180664062,0.0,0.0,Unsat,0.0,0.0,0.713001012802124,0.05490994453430176,0.7694799900054932,0.8402490615844727,Unsat,0.0,0.0,0.5494365692138672,0.0026617050170898438,0.5535690784454346,0.6243381500244141,0.7145669460296631,0.5509040355682373,False,False,False,False
whileLoops_35.pgcl,35,0.06933307647705078,0.0011420249938964844,0.0,0.0,Sat,0.0,0.0,0.8324353694915771,0.00310516357421875,0.83725905418396,0.9077351093292236,Sat,0.0,0.0,0.5935878753662109,0.0028579235076904297,0.597959041595459,0.6684350967407227,0.834151029586792,0.5950980186462402,False,False,False,False
whileLoops_36.pgcl,36,0.08662295341491699,0.0011742115020751953,0.0,0.0,Unsat,0.0,0.0,0.8602294921875,0.003058910369873047,0.8650202751159668,0.9528193473815918,Unsat,0.0,0.0,0.6450583934783936,0.0046253204345703125,0.6512970924377441,0.7390961647033691,0.8619592189788818,0.6466689109802246,False,False,False,False
whileLoops_37.pgcl,37,0.09852910041809082,0.0019230842590332031,0.0,0.0,Sat,0.0,0.0,0.8065876960754395,0.004612922668457031,0.812932014465332,0.9133872985839844,Sat,0.0,0.0,0.7360424995422363,0.0031299591064453125,0.7408850193023682,0.8413403034210205,0.8083162307739258,0.7377519607543945,False,False,False,False
whileLoops_38.pgcl,38,0.07043600082397461,0.0013213157653808594,0.0,0.0,Sat,0.0,0.0,0.7913711071014404,0.003476858139038086,0.7965860366821289,0.8683450222015381,Sat,0.0,0.0,0.6418306827545166,0.0028328895568847656,0.6464147567749023,0.7181737422943115,0.7931058406829834,0.6435787677764893,False,False,False,False
whileLoops_39.pgcl,39,0.08404088020324707,0.0012729167938232422,0.0,0.0,Sat,0.0,0.0,0.9019639492034912,0.002566099166870117,0.9063448905944824,0.9916610717773438,Sat,0.0,0.0,0.7302675247192383,0.002597332000732422,0.734727144241333,0.8200433254241943,0.9037768840789795,0.7321279048919678,False,False,False,False
whileLoops_40.pgcl,40,0.07970309257507324,0.002080678939819336,0.0,0.0,Unsat,0.0,0.0,0.8366382122039795,0.0029230117797851562,0.8413801193237305,0.923166036605835,Unsat,0.0,0.0,0.7818655967712402,0.0036611557006835938,0.7873110771179199,0.8690969944000244,0.838454008102417,0.7836458683013916,False,False,False,False
whileLoops_41.pgcl,41,0.07287192344665527,0.0013179779052734375,0.0,0.0,Sat,0.0,0.0,0.8825573921203613,0.0034530162811279297,0.8880019187927246,0.9621939659118652,Sat,0.0,0.0,0.6853883266448975,0.002756834030151367,0.6899149417877197,0.7641069889068604,0.8845460414886475,0.6871559619903564,False,False,False,False
whileLoops_42.pgcl,42,0.0952150821685791,0.0014870166778564453,0.0,0.0,Sat,0.0,0.0,0.9855210781097412,0.003120899200439453,0.9906911849975586,1.0873949527740479,Sat,0.0,0.0,0.8073859214782715,0.0037479400634765625,0.8131451606750488,0.9098489284515381,0.9875681400299072,0.8093929290771484,False,False,False,False
whileLoops_43.pgcl,43,0.10806393623352051,0.002785921096801758,0.0,0.0,Unsat,0.0,0.0,0.998680830001831,0.0038919448852539062,1.0045111179351807,1.1153650283813477,Unsat,0.0,0.0,0.7264871597290039,0.0026917457580566406,0.7310757637023926,0.8419296741485596,1.0006163120269775,0.7283809185028076,False,False,False,False
whileLoops_44.pgcl,44,0.16316008567810059,0.0029561519622802734,0.0,0.0,Sat,0.0,0.0,0.9244658946990967,0.0028972625732421875,0.9293391704559326,1.095459222793579,Sat,0.0,0.0,1.2398192882537842,0.004647016525268555,1.2471230030059814,1.413243055343628,0.9264388084411621,1.2424728870391846,False,False,False,False
whileLoops_45.pgcl,45,0.10790395736694336,0.0018732547760009766,0.0,0.0,Sat,0.0,0.0,1.5197479724884033,0.004164934158325195,1.5286037921905518,1.638382911682129,Sat,0.0,0.0,1.0653958320617676,0.002592802047729492,1.07082200050354,1.1806011199951172,1.5244348049163818,1.0682260990142822,False,False,False,False
whileLoops_46.pgcl,46,0.10714101791381836,0.0017657279968261719,0.0,0.0,Sat,0.0,0.0,1.2757067680358887,0.0037050247192382812,1.2818729877471924,1.3907830715179443,Sat,0.0,0.0,1.2192983627319336,0.006765127182006836,1.230402946472168,1.33931303024292,1.2781648635864258,1.223633050918579,False,False,False,False
whileLoops_47.pgcl,47,0.16209197044372559,0.003200054168701172,0.0,0.0,Unsat,0.0,0.0,1.319732904434204,0.0037660598754882812,1.3261830806732178,1.4914782047271729,Unsat,0.0,0.0,0.9001631736755371,0.0034859180450439453,0.9057831764221191,1.0710783004760742,1.3224141597747803,0.9022939205169678,False,False,False,False
whileLoops_48.pgcl,48,0.10865378379821777,0.0016171932220458984,0.0,0.0,Unsat,0.0,0.0,2.137650728225708,0.0051877498626708984,2.1456918716430664,2.255964756011963,Unsat,0.0,0.0,0.9875280857086182,0.0043408870697021484,0.9942200183868408,1.1044929027557373,2.140501022338867,0.9898757934570312,False,False,False,False
whileLoops_49.pgcl,49,0.10133194923400879,0.0017061233520507812,0.0,0.0,Sat,0.0,0.0,1.0489907264709473,0.0030901432037353516,1.0543920993804932,1.1574492454528809,Sat,0.0,0.0,0.8440835475921631,0.002888917922973633,0.849250078201294,0.9523072242736816,1.051300287246704,0.8463590145111084,False,False,False,False
whileLoops_50.pgcl,50,0.09358787536621094,0.0027649402618408203,0.0,0.0,Sat,0.0,0.0,1.0510649681091309,0.002779245376586914,1.0560681819915771,1.15242338180542,Sat,0.0,0.0,1.030750036239624,0.0035271644592285156,1.0366978645324707,1.1330530643463135,1.0532870292663574,1.0331687927246094,False,False,False,False
whileLoops_51.pgcl,51,0.10666608810424805,0.001683950424194336,0.0,0.0,Sat,0.0,0.0,1.1644930839538574,0.0029358863830566406,1.1697187423706055,1.2780697345733643,Sat,0.0,0.0,0.9622352123260498,0.0028939247131347656,0.9674820899963379,1.0758330821990967,1.1667797565460205,0.9645850658416748,False,False,False,False
whileLoops_52.pgcl,52,0.10029888153076172,0.0017540454864501953,0.0,0.0,Unsat,0.0,0.0,1.1170127391815186,0.002708911895751953,1.1220049858093262,1.224059820175171,Unsat,0.0,0.0,1.063371181488037,0.0031850337982177734,1.0688951015472412,1.170949935913086,1.1192939281463623,1.0657081604003906,False,False,False,False
whileLoops_53.pgcl,53,0.10950589179992676,0.001886129379272461,0.0,0.0,Sat,0.0,0.0,1.167459487915039,0.002855062484741211,1.1730852127075195,1.284477949142456,Sat,0.0,0.0,1.0052263736724854,0.0034449100494384766,1.0111517906188965,1.122544527053833,1.1702282428741455,1.0077049732208252,False,False,False,False
whileLoops_54.pgcl,54,0.10477018356323242,0.0027933120727539062,0.0,0.0,Sat,0.0,0.0,1.1803967952728271,0.0034410953521728516,1.1863882541656494,1.2939531803131104,Sat,0.0,0.0,1.0411272048950195,0.004488945007324219,1.0481243133544922,1.1556892395019531,1.1829450130462646,1.0436322689056396,False,False,False,False
whileLoops_55.pgcl,55,0.144334077835083,0.0028219223022460938,0.0,0.0,Sat,0.0,0.0,1.204606056213379,0.004730701446533203,1.2117249965667725,1.3588840961456299,Sat,0.0,0.0,1.055124044418335,0.0033349990844726562,1.0610179901123047,1.208177089691162,1.2069900035858154,1.0576798915863037,False,False,False,False
whileLoops_56.pgcl,56,0.21536993980407715,0.0021660327911376953,0.0,0.0,Sat,0.0,0.0,1.1679329872131348,0.0031478404998779297,1.1735422611236572,1.391080379486084,Sat,0.0,0.0,1.0384702682495117,0.0038428306579589844,1.0449328422546387,1.2624709606170654,1.1703910827636719,1.0410869121551514,False,False,False,False
whileLoops_57.pgcl,57,0.16579103469848633,0.003203153610229492,0.0,0.0,Sat,0.0,0.0,1.247826337814331,0.0029709339141845703,1.253546953201294,1.4225451946258545,Sat,0.0,0.0,1.0215563774108887,0.003098726272583008,1.0271501541137695,1.19614839553833,1.2505741119384766,1.024048089981079,False,False,False,False
whileLoops_58.pgcl,58,0.10306882858276367,0.0019528865814208984,0.0,0.0,Sat,0.0,0.0,1.2157518863677979,0.0035331249237060547,1.2219419479370117,1.3269658088684082,Sat,0.0,0.0,1.038559913635254,0.0030889511108398438,1.0443110466003418,1.1493349075317383,1.2184069156646729,1.04121994972229,False,False,False,False
whileLoops_59.pgcl,59,0.12720108032226562,0.002933025360107422,0.0,0.0,Sat,0.0,0.0,1.500561237335205,0.0037779808044433594,1.507767915725708,1.6379046440124512,Sat,0.0,0.0,2.3758561611175537,0.004127025604248047,2.383424997329712,2.513561725616455,1.5039877891540527,2.3792948722839355,False,False,False,False
whileLoops_60.pgcl,60,0.14921092987060547,0.002040863037109375,0.0,0.0,Sat,0.0,0.0,2.524620294570923,0.0033750534057617188,2.5315070152282715,2.6827609539031982,Sat,0.0,0.0,1.359168529510498,0.0026290416717529297,1.3649561405181885,1.5162100791931152,2.528130054473877,1.36232590675354,False,False,False,False
whileLoops_61.pgcl,61,0.14281320571899414,0.0020821094512939453,0.0,0.0,Sat,0.0,0.0,1.4447271823883057,0.0037157535552978516,1.4511981010437012,1.596095085144043,Sat,0.0,0.0,1.4676649570465088,0.0034770965576171875,1.4741761684417725,1.6190731525421143,1.4474802017211914,1.470696210861206,False,False,False,False
whileLoops_62.pgcl,62,0.1854231357574463,0.0020008087158203125,0.0,0.0,Sat,0.0,0.0,1.4193203449249268,0.0041158199310302734,1.4263532161712646,1.6137793064117432,Sat,0.0,0.0,1.6518769264221191,0.003986835479736328,1.6594231128692627,1.8468492031097412,1.4222350120544434,1.655433177947998,False,False,False,False
whileLoops_63.pgcl,63,0.15332388877868652,0.0037298202514648438,0.0,0.0,Sat,0.0,0.0,1.9422416687011719,0.0028710365295410156,1.9482760429382324,2.1053340435028076,Sat,0.0,0.0,1.5519976615905762,0.004437923431396484,1.560091257095337,1.717149257659912,1.9454021453857422,1.555650234222412,False,False,False,False
whileLoops_64.pgcl,64,0.15031194686889648,0.002660989761352539,0.0,0.0,Sat,0.0,0.0,1.6939518451690674,0.0033500194549560547,1.7013161182403564,1.8542921543121338,Sat,0.0,0.0,2.010436534881592,0.0057561397552490234,2.0193989276885986,2.172374963760376,1.697962999343872,2.0136399269104004,False,False,False,False
whileLoops_65.pgcl,65,0.1613619327545166,0.0021898746490478516,0.0,0.0,Sat,0.0,0.0,1.7244513034820557,0.005491971969604492,1.7333810329437256,1.8969359397888184,Sat,0.0,0.0,1.8757388591766357,0.004415035247802734,1.8835759162902832,2.047130823135376,1.7278850078582764,1.8791580200195312,False,False,False,False
whileLoops_66.pgcl,66,0.2601490020751953,0.002192974090576172,0.0,0.0,Sat,0.0,0.0,1.6544620990753174,0.004557132720947266,1.6622719764709473,1.924616813659668,Sat,0.0,0.0,2.238276958465576,0.004465341567993164,2.246731996536255,2.5090768337249756,1.657710075378418,2.242262125015259,False,False,False,False
whileLoops_67.pgcl,67,0.445112943649292,0.0024161338806152344,0.0,0.0,Sat,0.0,0.0,1.890984296798706,0.0038537979125976562,1.9029130935668945,2.3504440784454346,Sat,0.0,0.0,1.5734548568725586,0.010470867156982422,1.587454080581665,2.034985065460205,1.8990561962127686,1.5769710540771484,False,False,False,False
whileLoops_68.pgcl,68,0.38063693046569824,0.003801107406616211,0.0,0.0,Unsat,0.0,0.0,2.391296625137329,0.002986907958984375,2.3994908332824707,2.783932685852051,Unsat,0.0,0.0,2.2013442516326904,0.0032110214233398438,2.2095649242401123,2.5940067768096924,2.3965020179748535,2.2063519954681396,False,False,False,False
whileLoops_69.pgcl,69,0.17013192176818848,0.0023491382598876953,0.0,0.0,Sat,0.0,0.0,2.3657002449035645,0.0028181076049804688,2.3740170001983643,2.5465011596679688,Sat,0.0,0.0,1.2317709922790527,0.002518177032470703,1.2373781204223633,1.4098622798919678,2.3711957931518555,1.2348589897155762,False,False,False,False
whileLoops_70.pgcl,70,0.13999199867248535,0.0030820369720458984,0.0,0.0,Unsat,0.0,0.0,1.4875845909118652,0.0031511783599853516,1.49393892288208,1.6370158195495605,Unsat,0.0,0.0,1.4489567279815674,0.0031685829162597656,1.4555878639221191,1.5986647605895996,1.4907851219177246,1.452415943145752,False,False,False,False
whileLoops_71.pgcl,71,0.14372706413269043,0.0022878646850585938,0.0,0.0,Sat,0.0,0.0,1.6064701080322266,0.003082752227783203,1.6142957210540771,1.7603118419647217,Sat,0.0,0.0,1.269653081893921,0.002641916275024414,1.2755389213562012,1.4215550422668457,1.6112098693847656,1.2728958129882812,False,False,False,False
whileLoops_72.pgcl,72,0.15078306198120117,0.0038208961486816406,0.0,0.0,Sat,0.0,0.0,1.5769078731536865,0.002744913101196289,1.5830559730529785,1.7376630306243896,Sat,0.0,0.0,1.3305516242980957,0.0032439231872558594,1.3369898796081543,1.4915969371795654,1.580307960510254,1.3337430953979492,False,False,False,False
whileLoops_73.pgcl,73,0.14854097366333008,0.0023949146270751953,0.0,0.0,Sat,0.0,0.0,1.5516598224639893,0.00310516357421875,1.5581510066986084,1.70908784866333,Sat,0.0,0.0,1.4364233016967773,0.004844188690185547,1.4446120262145996,1.5955488681793213,1.5550439357757568,1.4397649765014648,False,False,False,False
whileLoops_74.pgcl,74,0.19324803352355957,0.005136966705322266,0.0,0.0,Sat,0.0,0.0,1.647491455078125,0.0028192996978759766,1.653635025024414,1.8520240783691406,Sat,0.0,0.0,1.3227083683013916,0.0027649402618408203,1.3288168907165527,1.5272059440612793,1.6508138179779053,1.3260488510131836,False,False,False,False
whileLoops_75.pgcl,75,0.2453782558441162,0.004311800003051758,0.0,0.0,Sat,0.0,0.0,1.6136541366577148,0.0033271312713623047,1.6206250190734863,1.8703200817108154,Sat,0.0,0.0,1.4673542976379395,0.0026607513427734375,1.473663091659546,1.723358154296875,1.6172959804534912,1.4710001945495605,False,False,False,False
whileLoops_76.pgcl,76,0.1508936882019043,0.002507925033569336,0.0,0.0,Sat,0.0,0.0,1.63053297996521,0.00316619873046875,1.6372690200805664,1.7906718254089355,Sat,0.0,0.0,1.4330413341522217,0.004572868347167969,1.4412031173706055,1.5946059226989746,1.6340999603271484,1.4366261959075928,False,False,False,False
whileLoops_77.pgcl,77,0.18194365501403809,0.0029790401458740234,0.0,0.0,Sat,0.0,0.0,1.788916826248169,0.004809856414794922,1.797818899154663,1.9827427864074707,Sat,0.0,0.0,1.4335737228393555,0.0026159286499023438,1.4399909973144531,1.6249148845672607,1.7930049896240234,1.437373161315918,False,False,False,False
whileLoops_78.pgcl,78,0.15391898155212402,0.0030858516693115234,0.0,0.0,Unsat,0.0,0.0,1.7907254695892334,0.004070281982421875,1.7983510494232178,1.9553589820861816,Unsat,0.0,0.0,1.3221290111541748,0.002727031707763672,1.3283038139343262,1.48531174659729,1.794278860092163,1.325575828552246,False,False,False,False
whileLoops_79.pgcl,79,0.13408684730529785,0.0025839805603027344,0.0,0.0,Sat,0.0,0.0,1.5410304069519043,0.0033349990844726562,1.547766923904419,1.6844398975372314,Sat,0.0,0.0,1.347898244857788,0.0028727054595947266,1.3542490005493164,1.490921974182129,1.5444309711456299,1.3513731956481934,False,False,False,False
whileLoops_80.pgcl,80,0.13976502418518066,0.0025720596313476562,0.0,0.0,Sat,0.0,0.0,1.7104878425598145,0.003507852554321289,1.7176861763000488,1.8600263595581055,Sat,0.0,0.0,1.358797550201416,0.002597808837890625,1.3648650646209717,1.5072052478790283,1.7141761779785156,1.3622651100158691,False,False,False,False
whileLoops_81.pgcl,81,0.1481630802154541,0.002971172332763672,0.0,0.0,Sat,0.0,0.0,1.583244800567627,0.0033271312713623047,1.5901868343353271,1.741323709487915,Sat,0.0,0.0,1.4818551540374756,0.0031299591064453125,1.4884929656982422,1.63962984085083,1.5868568420410156,1.4853601455688477,False,False,False,False
whileLoops_82.pgcl,82,0.23064017295837402,0.0026519298553466797,0.0,0.0,Sat,0.0,0.0,1.6028120517730713,0.004042148590087891,1.61057710647583,1.8438692092895508,Sat,0.0,0.0,1.3758962154388428,0.0026502609252929688,1.3822391033172607,1.6155312061309814,1.606532096862793,1.3795878887176514,False,False,False,False
