Program,Size,parseTime,extractTime,nonNegTransTime,probTransTime,wpTransTime,z3res,z3runTimeNonNeg,z3runTimeProb,z3invariantTotalTime,z3invariantSolverTime,z3constraintSolverTime,z3multiplyGuardsTime,z3checkSatTotalTime,toolTimeZ3,cvc5res,cvc5runTimeNonNeg,cvc5runTimeProb,cvc5invariantTotalTime,cvc5invariantSolverTime,cvc5constraintSolverTime,cvc5multiplyGuardsTime,cvc5checkSatTotalTime,toolTimecvc5,runNonNegCheckNTimes,runProbCheckNTimes,doNonNeg,doProbCheck
nonDet_1.pgcl,4,0.03205299377441406,0.00011610984802246094,0.000965118408203125,0.0008509159088134766,0.00144195556640625,Unsat,0.09433317184448242,0.012510061264038086,4.291534423828125e-05,0.0,0.018687009811401367,2.4080276489257812e-05,0.01894211769104004,0.16121721267700195,Unsat,0.010867834091186523,0.014574766159057617,0.00021409988403320312,0.0,0.008620977401733398,2.8133392333984375e-05,0.008899211883544922,0.06977367401123047,False,False,True,True
nonDet_2.pgcl,8,0.00609588623046875,2.09808349609375e-05,3.981590270996094e-05,1.430511474609375e-05,3.1948089599609375e-05,Sat,0.033899784088134766,0.05635690689086914,2.5987625122070312e-05,0.0,0.02827906608581543,1.9073486328125e-05,0.028362035751342773,0.12482380867004395,Sat,0.005569934844970703,0.003509998321533203,1.0013580322265625e-05,0.0,0.0029311180114746094,7.152557373046875e-06,0.0029921531677246094,0.01827716827392578,False,False,True,True
nonDet_3.pgcl,16,0.010113000869750977,6.508827209472656e-05,0.00013303756713867188,0.0002961158752441406,2.7894973754882812e-05,Unsat,0.046350955963134766,0.021372318267822266,2.6702880859375e-05,0.0,0.056887149810791016,2.2172927856445312e-05,0.057588815689086914,0.13595104217529297,Unsat,0.010493278503417969,0.0038650035858154297,2.5987625122070312e-05,0.0,0.005418062210083008,7.915496826171875e-05,0.005568027496337891,0.030565261840820312,False,False,True,True
nonDet_4.pgcl,32,0.025332927703857422,0.00010919570922851562,0.00022292137145996094,0.0002219676971435547,8.702278137207031e-05,Unsat,0.03805804252624512,0.016071081161499023,4.792213439941406e-05,0.0,0.07740116119384766,4.315376281738281e-05,0.07769989967346191,0.1578061580657959,Unsat,0.03595995903015137,0.007981061935424805,7.700920104980469e-05,0.0,0.012295961380004883,0.00024437904357910156,0.012844085693359375,0.08276224136352539,False,False,True,True
nonDet_5.pgcl,64,0.04814600944519043,0.00011897087097167969,0.0003380775451660156,8.606910705566406e-05,0.00012493133544921875,Unsat,0.05487990379333496,0.013840198516845703,5.1975250244140625e-05,0.0,0.032376766204833984,4.8160552978515625e-05,0.032510995864868164,0.15004801750183105,Unsat,0.015507936477661133,0.0037469863891601562,4.696846008300781e-05,0.0,0.012270212173461914,4.57763671875e-05,0.012398958206176758,0.08047080039978027,False,False,True,True
nonDet_6.pgcl,128,0.07982516288757324,0.00044918060302734375,0.0010199546813964844,0.0005638599395751953,0.0020978450775146484,Unsat,0.08482098579406738,0.020781993865966797,0.00015997886657714844,0.0,0.06384515762329102,0.0001556873321533203,0.1047508716583252,0.29431581497192383,Unsat,0.11605095863342285,0.01360321044921875,0.00018310546875,0.0,0.025974035263061523,0.00012922286987304688,0.02632904052734375,0.2399451732635498,False,False,True,True
nonDet_7.pgcl,256,0.2451179027557373,0.0004341602325439453,0.0014269351959228516,0.00038886070251464844,0.0006132125854492188,Sat,0.09894180297851562,0.022162199020385742,0.00016689300537109375,0.0,0.05843997001647949,0.0001270771026611328,0.05891609191894531,0.4280052185058594,Sat,0.04197192192077637,0.011693954467773438,0.0002758502960205078,0.0,0.07706904411315918,0.0002219676971435547,0.07759690284729004,0.37924790382385254,False,False,True,True
nonDet_8.pgcl,512,0.3085360527038574,0.000865936279296875,0.003973960876464844,0.0007870197296142578,0.0008299350738525391,Sat,0.11994314193725586,0.03435993194580078,0.00032591819763183594,0.0,0.0890049934387207,0.00033783912658691406,0.08983111381530762,0.5591301918029785,Sat,0.06975507736206055,0.016621828079223633,0.0003292560577392578,0.0,0.0557100772857666,0.0003211498260498047,0.05639219284057617,0.4577651023864746,False,False,True,True
nonDet_9.pgcl,1024,0.5176091194152832,0.001870870590209961,0.006371021270751953,0.0015938282012939453,0.0018041133880615234,Sat,0.22332215309143066,0.05532073974609375,0.0007171630859375,0.0,0.13545775413513184,0.0005390644073486328,0.13688111305236816,0.944782018661499,Sat,0.12804794311523438,0.030412673950195312,0.0007040500640869141,0.0,1.9581849575042725,0.0005562305450439453,1.959550142288208,2.647268772125244,False,False,True,True
nonDet_10.pgcl,2048,1.231543779373169,0.0034821033477783203,0.01093602180480957,0.003039121627807617,0.004172801971435547,Sat,0.422637939453125,0.09969401359558105,0.0014619827270507812,0.0,0.23929619789123535,0.0011749267578125,0.24210882186889648,2.0176174640655518,Sat,0.2629818916320801,0.08878016471862793,0.001968860626220703,0.0,0.18953704833984375,0.002021312713623047,0.19368600845336914,1.7986247539520264,False,False,True,True
nonDet_11.pgcl,4096,1.97894287109375,0.006840229034423828,0.024927854537963867,0.007195234298706055,0.008416891098022461,Sat,0.7971370220184326,0.1748197078704834,0.0027871131896972656,0.0,0.4362912178039551,0.0029418468475341797,0.442183256149292,3.440469741821289,Sat,0.5166420936584473,0.1183938980102539,0.002704143524169922,0.0,0.38272905349731445,0.002701997756958008,0.3882899284362793,3.0496556758880615,False,False,True,True
nonDet_12.pgcl,8192,4.283582925796509,0.015316963195800781,0.03849983215332031,0.012864112854003906,0.013684988021850586,Sat,1.5683748722076416,0.34502506256103516,0.006913900375366211,0.0,0.8661627769470215,0.006293058395385742,0.8795349597930908,7.1568896770477295,Sat,1.0188508033752441,0.22737884521484375,0.005995035171508789,0.0,1.2137508392333984,0.006244182586669922,1.2261309623718262,6.836315393447876,False,False,True,True
nonDet_13.pgcl,16384,8.376070976257324,0.027656078338623047,0.3951139450073242,0.024955272674560547,0.028852224349975586,Sat,3.1614561080932617,0.6692023277282715,0.012864112854003906,0.0,1.6431572437286377,0.01155400276184082,1.6677398681640625,14.351049423217773,Sat,1.9430489540100098,0.45597290992736816,0.013561725616455078,0.0,3.000941038131714,0.009901046752929688,3.0245518684387207,14.276224851608276,False,False,True,True
nonDet_14.pgcl,32768,17.728053331375122,0.057160377502441406,0.19486188888549805,0.05898904800415039,0.8654348850250244,Sat,6.159881114959717,1.3359618186950684,0.02740788459777832,0.0,3.1936821937561035,0.02361297607421875,3.2448718547821045,29.64522099494934,Sat,3.8315012454986572,0.9051101207733154,0.02618694305419922,0.0,3.7129809856414795,0.023955345153808594,3.7633252143859863,27.40444278717041,False,False,True,True
nonDet_15.pgcl,65536,33.953524112701416,0.1170201301574707,0.3154439926147461,0.10132479667663574,1.340306043624878,Sat,12.421232223510742,2.7166152000427246,0.054978132247924805,0.0,6.348466873168945,0.05315685272216797,6.456773996353149,57.42225122451782,Sat,7.795060873031616,1.8141992092132568,0.05625486373901367,0.0,72.43780303001404,0.04708099365234375,72.54131197929382,117.9782018661499,False,False,True,True
nonDet_16.pgcl,131072,69.21979069709778,0.2294468879699707,2.842395067214966,0.20790386199951172,0.23202109336853027,Sat,25.750784873962402,6.158286094665527,0.1483299732208252,0.0,14.301724910736084,0.10207700729370117,14.552463054656982,119.19310188293457,Sat,17.417256116867065,4.572819948196411,0.11761212348937988,0.0,9.700269937515259,0.1071009635925293,9.925135135650635,104.64677906036377,False,False,True,True
nonDet_17.pgcl,262144,165.80215072631836,0.4570600986480713,1.2381060123443604,0.4064750671386719,0.47303295135498047,Sat,47.29087209701538,10.570878028869629,4.90233588218689,0.0,28.016295909881592,0.21499395370483398,33.13397192955017,259.3725628852844,Sat,36.12110495567322,7.3753440380096436,0.24292683601379395,0.0,19.997756958007812,0.24693822860717773,20.488669872283936,232.36195969581604,False,False,True,True
nonDet_18.pgcl,524288,355.06384015083313,0.9134259223937988,15.09831190109253,0.8126819133758545,0.9326739311218262,Sat,95.67830610275269,21.277302742004395,0.5828218460083008,0.0,49.823333740234375,0.49254298210144043,50.899088859558105,540.6756508350372,Sat,64.46621012687683,15.343824863433838,0.4196159839630127,0.0,38.12759494781494,0.4007558822631836,38.948307275772095,491.5792953968048,False,False,True,True
