Program,Size,parseTime,extractTime,nonNegTransTime,probTransTime,wpTransTime,z3res,z3runTimeNonNeg,z3runTimeProb,z3invariantTotalTime,z3invariantSolverTime,z3constraintSolverTime,z3multiplyGuardsTime,z3checkSatTotalTime,toolTimeZ3,cvc5res,cvc5runTimeNonNeg,cvc5runTimeProb,cvc5invariantTotalTime,cvc5invariantSolverTime,cvc5constraintSolverTime,cvc5multiplyGuardsTime,cvc5checkSatTotalTime,toolTimecvc5,runNonNegCheckNTimes,runProbCheckNTimes,doNonNeg,doProbCheck
nestedProbs_1.pgcl,4,0.013839006423950195,8.702278137207031e-05,0.00024509429931640625,8.487701416015625e-05,0.0001468658447265625,Unsat,0.027271032333374023,0.012454032897949219,1.811981201171875e-05,0.0,0.015011072158813477,4.76837158203125e-06,0.015156984329223633,0.06929135322570801,Unsat,0.002955913543701172,0.004888057708740234,1.1920928955078125e-05,0.0,0.0047948360443115234,6.198883056640625e-06,0.004842996597290039,0.027096271514892578,False,False,True,True
nestedProbs_2.pgcl,8,0.006637096405029297,5.1975250244140625e-05,4.100799560546875e-05,2.002716064453125e-05,2.2172927856445312e-05,Unsat,0.012331008911132812,0.013115882873535156,2.09808349609375e-05,0.0,0.015136003494262695,6.198883056640625e-06,0.015202045440673828,0.047425031661987305,Unsat,0.002917766571044922,0.0032660961151123047,2.4080276489257812e-05,0.0,0.005372047424316406,5.9604644775390625e-06,0.00543212890625,0.018392086029052734,False,False,True,True
nestedProbs_3.pgcl,16,0.011797189712524414,0.00010704994201660156,0.0002880096435546875,3.981590270996094e-05,4.1961669921875e-05,Sat,0.014473915100097656,0.017627954483032227,0.00011801719665527344,0.0,0.020441770553588867,5.245208740234375e-06,0.0205991268157959,0.06497907638549805,Sat,0.0037860870361328125,0.004328012466430664,3.719329833984375e-05,0.0,0.008869171142578125,4.76837158203125e-06,0.008937835693359375,0.029330015182495117,False,False,True,True
nestedProbs_4.pgcl,32,0.02188396453857422,0.00021219253540039062,0.00013375282287597656,8.20159912109375e-05,0.00013208389282226562,Unsat,0.01742100715637207,0.025313138961791992,7.581710815429688e-05,0.0,0.029217243194580078,5.0067901611328125e-06,0.029649972915649414,0.09482908248901367,Unsat,0.006005048751831055,0.0074329376220703125,7.081031799316406e-05,0.0,0.021994829177856445,5.0067901611328125e-06,0.022104740142822266,0.05798768997192383,False,False,True,True
nestedProbs_5.pgcl,64,0.0482177734375,0.0008418560028076172,0.0003750324249267578,0.00016617774963378906,0.00020384788513183594,Unsat,0.024805307388305664,0.038815975189208984,0.0001437664031982422,0.0,0.0994110107421875,5.0067901611328125e-06,0.09996390342712402,0.21339201927185059,Unsat,0.0397031307220459,0.07269811630249023,0.00025010108947753906,0.0,0.04613089561462402,7.867813110351562e-06,0.04642319679260254,0.20863127708435059,False,False,True,True
nestedProbs_6.pgcl,128,0.09981608390808105,0.002000093460083008,0.0010600090026855469,0.0006849765777587891,0.0006573200225830078,Sat,0.07094788551330566,0.06552004814147949,0.00039505958557128906,0.0,0.05777096748352051,5.0067901611328125e-06,0.058331966400146484,0.2990231513977051,Sat,0.017136096954345703,0.02461099624633789,0.00029587745666503906,0.0,0.06949210166931152,4.0531158447265625e-06,0.06982922554016113,0.21579957008361816,False,False,True,True
nestedProbs_7.pgcl,256,0.17832708358764648,0.0018088817596435547,0.0011551380157470703,0.0009758472442626953,0.0007081031799316406,Unsat,0.06600236892700195,0.1110079288482666,0.0005588531494140625,0.0,0.10617375373840332,5.245208740234375e-06,0.10691690444946289,0.466907262802124,Unsat,0.03189396858215332,0.05409097671508789,0.0006749629974365234,0.0,0.12995505332946777,4.76837158203125e-06,0.1309490203857422,0.399914026260376,False,False,True,True
nestedProbs_8.pgcl,512,0.37664294242858887,0.0033142566680908203,0.002261638641357422,0.0014939308166503906,0.0024309158325195312,Sat,0.10608983039855957,0.21738791465759277,0.0014567375183105469,0.0,0.19736981391906738,6.198883056640625e-06,0.19900202751159668,0.908625602722168,Sat,0.059386253356933594,0.10377120971679688,0.0014679431915283203,0.0,0.2439877986907959,5.0067901611328125e-06,0.2456040382385254,0.7949073314666748,False,False,True,True
nestedProbs_9.pgcl,1024,0.7173759937286377,0.006758928298950195,0.00523686408996582,0.0042171478271484375,0.003930807113647461,Sat,0.19903898239135742,0.44030213356018066,0.003595113754272461,0.0,0.397075891494751,5.0067901611328125e-06,0.40083789825439453,1.7777009010314941,Sat,0.11806106567382812,0.1868000030517578,0.003030061721801758,0.0,0.49566173553466797,5.245208740234375e-06,0.4988269805908203,1.5412099361419678,False,False,True,True
nestedProbs_10.pgcl,2048,1.4157061576843262,0.014515161514282227,0.012126922607421875,0.009307146072387695,0.008706092834472656,Unsat,0.3986051082611084,0.8395140171051025,0.006525993347167969,0.0,0.7485241889953613,5.0067901611328125e-06,0.7552809715270996,3.453768014907837,Unsat,0.2341461181640625,0.3829810619354248,0.005040168762207031,0.0,0.9450349807739258,5.0067901611328125e-06,0.9502389430999756,3.0277340412139893,False,False,True,True
nestedProbs_11.pgcl,4096,2.6052660942077637,0.028096914291381836,0.02204108238220215,0.01748204231262207,0.015353918075561523,Sat,0.7526299953460693,1.6849219799041748,0.01190185546875,0.0,1.4593889713287354,5.245208740234375e-06,1.4714627265930176,6.597261905670166,Sat,0.4943397045135498,0.7468118667602539,0.012785911560058594,0.0,1.75559401512146,5.0067901611328125e-06,1.768535852432251,5.697934627532959,False,False,True,True
