Program,Size,parseTime,extractTime,nonNegTransTime,probTransTime,wpTransTime,z3res,z3runTimeNonNeg,z3runTimeProb,z3invariantTotalTime,z3invariantSolverTime,z3constraintSolverTime,z3multiplyGuardsTime,z3checkSatTotalTime,toolTimeZ3,cvc5res,cvc5runTimeNonNeg,cvc5runTimeProb,cvc5invariantTotalTime,cvc5invariantSolverTime,cvc5constraintSolverTime,cvc5multiplyGuardsTime,cvc5checkSatTotalTime,toolTimecvc5,runNonNegCheckNTimes,runProbCheckNTimes,doNonNeg,doProbCheck
nestedWhileLoops_96.pgcl,96,0.278519868850708,0.027769088745117188,4.037787914276123,0.029451847076416016,0.032285213470458984,Unsat,56.96693015098572,0.15914082527160645,2.887953042984009,2.8710665702819824,0.019657135009765625,1.1920928955078125e-05,2.908017873764038,64.43991684913635,Unsat,240.89541482925415,2.3910138607025146,3.4728281497955322,3.4669575691223145,0.0056421756744384766,7.104873657226562e-05,3.484522819519043,251.1767795085907,False,False,True,True
